participant_id,gender,age,race_ethnicity,education_level,poverty_income_ratio,interview_sample_weight,exam_sample_weight,strata,psu,interview_sample_weight_missing,pir_category
141713,Male,59,Non-Hispanic White,High school/GED,1.65,24909.818838,29078.217016,177.0,1.0,False,Mid
141714,Female,50,Non-Hispanic White,High school/GED,2.87,84883.875819,101271.566239,186.0,1.0,False,High
141715,Male,66,Non-Hispanic White,Some college/AA degree,0.83,21202.585358,25640.558044,173.0,2.0,False,Low
141717,Male,63,Non-Hispanic White,High school/GED,2.28,12578.473063,16509.694028,184.0,2.0,False,High
141719,Male,80,Non-Hispanic White,High school/GED,4.6,20178.373362,35508.075155,173.0,2.0,False,High
141721,Female,80,Non-Hispanic White,High school/GED,1.36,35522.227372,66347.869617,178.0,1.0,False,Mid
141723,Female,41,Non-Hispanic White,College graduate or above,4.83,45687.286851,51400.841084,177.0,2.0,False,High
141728,Female,47,Non-Hispanic White,High school/GED,1.55,89845.453144,153608.970141,181.0,2.0,False,Mid
141731,Female,68,Non-Hispanic White,College graduate or above,5.0,16883.794284,16588.54481,177.0,1.0,False,Very High
141732,Male,65,Non-Hispanic White,Some college/AA degree,3.77,37101.061377,41459.880551,178.0,2.0,False,High
141734,Female,75,Non-Hispanic White,Some college/AA degree,2.19,10580.739474,13095.869047,179.0,1.0,False,High
141735,Female,33,Non-Hispanic Black,Some college/AA degree,2.73,72893.570167,106578.079809,187.0,1.0,False,High
141736,Female,42,Non-Hispanic Black,9-11th grade,2.29,32043.192289,36503.207683,181.0,1.0,False,High
141737,Male,51,Non-Hispanic Black,High school/GED,0.19,40084.170593,82106.826598,181.0,1.0,False,Low
141742,Female,26,Non-Hispanic White,College graduate or above,3.33,59859.685633,70536.748286,184.0,1.0,False,High
141745,Female,60,Non-Hispanic Asian,College graduate or above,5.0,17201.717313,18136.335638,183.0,2.0,False,Very High
141746,Female,80,Non-Hispanic White,<9th grade,1.2349999999999999,16609.769654,30264.465838,174.0,2.0,False,Mid
141750,Female,59,Other Hispanic,High school/GED,2.39,106670.123599,108900.194579,178.0,1.0,False,High
141756,Female,72,Non-Hispanic White,College graduate or above,4.56,13237.908962,16241.341703,173.0,2.0,False,High
141757,Male,61,Mexican American,High school/GED,3.0,41485.2543,58523.188022,173.0,2.0,False,High
141760,Female,74,Mexican American,<9th grade,1.49,10595.59855,22680.6314,179.0,1.0,False,Mid
141762,Female,77,Non-Hispanic White,College graduate or above,5.0,9870.067437,11019.87985,177.0,1.0,False,Very High
141763,Female,36,Non-Hispanic Black,<9th grade,0.895,7991.145257,10805.477599,183.0,1.0,False,Low
141764,Male,62,Non-Hispanic White,9-11th grade,1.1,12994.4987,17990.236161,185.0,2.0,False,Mid
141765,Female,59,Non-Hispanic White,College graduate or above,5.0,20677.907629,25344.043629,177.0,1.0,False,Very High
141769,Female,46,Non-Hispanic White,College graduate or above,4.02,66830.93412,79247.266316,184.0,1.0,False,High
141770,Female,36,Other/Multi-Racial,College graduate or above,5.0,15030.782257,22730.089549,175.0,1.0,False,Very High
141771,Male,37,Non-Hispanic Black,High school/GED,2.06,16661.929104,17817.333638,187.0,2.0,False,High
141772,Male,71,Non-Hispanic White,College graduate or above,5.0,28518.141859,30811.893706,177.0,2.0,False,Very High
141773,Male,64,Non-Hispanic White,College graduate or above,4.67,22120.761099,25468.07165,173.0,2.0,False,High
141774,Male,62,Mexican American,<9th grade,2.09,16269.676092,15649.957024,174.0,1.0,False,High
141777,Male,29,Non-Hispanic White,Some college/AA degree,3.17,82358.356801,90746.36432,186.0,1.0,False,High
141781,Female,67,Non-Hispanic Black,9-11th grade,1.51,6788.60512,8710.846583,183.0,1.0,False,Mid
141783,Male,59,Non-Hispanic White,College graduate or above,0.18,15220.260875,17420.094744,187.0,2.0,False,Low
141785,Female,64,Non-Hispanic White,Some college/AA degree,0.11,11980.42169,13066.965267,173.0,1.0,False,Low
141790,Female,59,Non-Hispanic White,High school/GED,0.85,21685.476252,25452.89998,173.0,1.0,False,Low
141791,Female,60,Mexican American,9-11th grade,0.66,22850.683267,48134.060243,183.0,1.0,False,Low
141793,Female,69,Non-Hispanic Black,9-11th grade,0.85,11624.016665,15518.654219,184.0,1.0,False,Low
141795,Female,39,Other Hispanic,Some college/AA degree,2.13,19262.129371,21769.561568,181.0,2.0,False,High
141796,Male,66,Non-Hispanic White,College graduate or above,5.0,33106.176223,42996.079322,178.0,1.0,False,Very High
141802,Female,23,Non-Hispanic Black,College graduate or above,2.72,35110.71739,60517.707871,177.0,2.0,False,High
141803,Male,25,Mexican American,9-11th grade,0.46,39407.773708,44778.270041,187.0,2.0,False,Low
141805,Female,73,Non-Hispanic Black,Some college/AA degree,2.46,23529.895816,31040.155238,187.0,1.0,False,High
141811,Male,60,Non-Hispanic White,High school/GED,0.88,12578.473063,15790.916106,184.0,2.0,False,Low
141812,Female,55,Non-Hispanic White,College graduate or above,5.0,11199.121298,15246.382764,179.0,1.0,False,Very High
141813,Male,44,Non-Hispanic Asian,College graduate or above,1.08,29168.957555,32130.576333,174.0,1.0,False,Mid
141815,Male,73,Non-Hispanic White,College graduate or above,5.0,21799.836181,27386.477402,177.0,1.0,False,Very High
141818,Male,28,Non-Hispanic White,Some college/AA degree,4.87,23663.527469,30300.274392,179.0,1.0,False,High
141821,Male,71,Non-Hispanic White,Some college/AA degree,5.0,14949.684473,17229.043039,179.0,1.0,False,Very High
141824,Female,50,Other Hispanic,<9th grade,1.02,55339.637642,58007.585731,176.0,1.0,False,Mid
141826,Male,68,Non-Hispanic White,Some college/AA degree,2.21,20960.126178,23030.816137,175.0,1.0,False,High
141827,Male,20,Non-Hispanic Black,High school/GED,2.17,64614.551633,113245.979448,187.0,1.0,False,High
141832,Male,50,Non-Hispanic Black,9-11th grade,0.76,34960.854558,42359.952302,181.0,2.0,False,Low
141834,Male,40,Other Hispanic,College graduate or above,3.43,55300.737331,60330.515604,175.0,1.0,False,High
141842,Female,43,Non-Hispanic White,Some college/AA degree,5.0,51695.050694,73166.589115,179.0,1.0,False,Very High
141843,Female,60,Non-Hispanic White,High school/GED,0.98,27129.750014,36920.481896,185.0,1.0,False,Low
141844,Female,45,Non-Hispanic White,Some college/AA degree,0.83,15154.160747,15788.084666,184.0,2.0,False,Low
141845,Female,53,Non-Hispanic White,College graduate or above,5.0,91464.01199,127064.540989,173.0,2.0,False,Very High
141846,Female,77,Non-Hispanic White,College graduate or above,2.46,29759.174538,36633.699655,181.0,2.0,False,High
141847,Female,59,Non-Hispanic White,High school/GED,5.0,22659.210161,43927.31577,179.0,1.0,False,Very High
141848,Male,44,Other/Multi-Racial,Some college/AA degree,1.57,28030.424268,29958.966264,178.0,2.0,False,Mid
141850,Female,70,Non-Hispanic White,College graduate or above,2.18,31588.07126,30995.77118,178.0,1.0,False,High
141851,Male,24,Other Hispanic,College graduate or above,0.74,12750.884799,26444.646201,183.0,2.0,False,Low
141856,Female,30,Non-Hispanic White,College graduate or above,5.0,14651.807798,17438.301935,187.0,2.0,False,Very High
141858,Male,69,Other/Multi-Racial,College graduate or above,3.78,15717.707719,14944.98763,177.0,1.0,False,High
141860,Female,62,Non-Hispanic White,High school/GED,4.1,43337.723657,65197.681643,176.0,2.0,False,High
141861,Female,69,Non-Hispanic White,High school/GED,2.13,20238.677785,27416.674473,186.0,2.0,False,High
141862,Female,34,Non-Hispanic White,College graduate or above,3.52,58860.955236,84352.871317,184.0,1.0,False,High
141863,Female,25,Mexican American,College graduate or above,1.65,31442.672689,40394.04531,173.0,1.0,False,Mid
141866,Male,72,Non-Hispanic White,College graduate or above,5.0,17733.007138,21900.726582,184.0,1.0,False,Very High
141867,Female,80,Non-Hispanic White,College graduate or above,3.57,18225.927348,31480.160861,178.0,2.0,False,High
141869,Female,44,Non-Hispanic White,College graduate or above,2.13,22888.424777,26469.45349,182.0,1.0,False,High
141871,Male,24,Other/Multi-Racial,College graduate or above,2.7,23163.500642,29718.658526,181.0,1.0,False,High
141872,Female,35,Non-Hispanic White,Some college/AA degree,1.51,32662.21114,43034.227442,185.0,2.0,False,Mid
141873,Female,26,Non-Hispanic White,Some college/AA degree,0.92,28025.61535,34384.499869,180.0,2.0,False,Low
141875,Female,54,Non-Hispanic White,Some college/AA degree,5.0,27195.607017,32035.664033,179.0,1.0,False,Very High
141879,Male,78,Non-Hispanic White,High school/GED,3.96,43103.276761,50059.16182,180.0,2.0,False,High
141880,Female,78,Non-Hispanic White,College graduate or above,5.0,13907.430536,18278.796384,187.0,1.0,False,Very High
141882,Male,60,Non-Hispanic White,9-11th grade,0.69,16051.538789,17410.365259,185.0,1.0,False,Low
141884,Female,47,Non-Hispanic White,College graduate or above,5.0,26079.431546,43336.372273,174.0,2.0,False,Very High
141885,Female,70,Non-Hispanic Asian,9-11th grade,1.31,18249.433522,24398.71006,173.0,2.0,False,Mid
141886,Female,62,Non-Hispanic White,Some college/AA degree,4.92,17586.997476,18506.270323,180.0,2.0,False,High
141889,Male,33,Non-Hispanic White,College graduate or above,5.0,52680.719812,63062.450853,173.0,2.0,False,Very High
141894,Female,80,Non-Hispanic White,High school/GED,1.6,35381.797064,54491.5955,180.0,1.0,False,Mid
141896,Male,25,Non-Hispanic Black,College graduate or above,4.12,78585.396151,110134.694306,184.0,1.0,False,High
141901,Female,30,Other/Multi-Racial,Some college/AA degree,1.71,14787.045306,23969.290825,185.0,1.0,False,Mid
141903,Male,56,Non-Hispanic White,Some college/AA degree,5.0,133660.614551,165176.876161,186.0,1.0,False,Very High
141908,Female,77,Non-Hispanic White,9-11th grade,4.94,9667.20778,16501.678416,177.0,1.0,False,High
141910,Female,60,Non-Hispanic White,College graduate or above,5.0,19050.977594,18421.71167,177.0,2.0,False,Very High
141912,Male,60,Mexican American,College graduate or above,3.24,26303.210487,23542.633716,182.0,1.0,False,High
141913,Male,65,Non-Hispanic Black,Some college/AA degree,4.6,17141.800926,17208.255709,181.0,2.0,False,High
141914,Male,35,Mexican American,College graduate or above,5.0,18930.622824,23103.082606,174.0,2.0,False,Very High
141915,Male,79,Non-Hispanic White,High school/GED,1.61,28668.837893,39889.781764,187.0,1.0,False,Mid
141916,Female,27,Non-Hispanic Asian,College graduate or above,5.0,40796.49178,58505.372599,175.0,2.0,False,Very High
141918,Female,67,Non-Hispanic White,High school/GED,3.12,54520.569912,74397.00504,178.0,2.0,False,High
141921,Female,64,Non-Hispanic White,High school/GED,0.63,26575.461682,34488.402099,184.0,2.0,False,Low
141922,Female,74,Other/Multi-Racial,Some college/AA degree,1.8,12653.626565,18035.908703,173.0,1.0,False,Mid
141923,Female,37,Non-Hispanic White,College graduate or above,5.0,14437.953267,15988.413545,175.0,2.0,False,Very High
141924,Male,34,Mexican American,9-11th grade,1.26,37466.528623,33521.242543,187.0,2.0,False,Mid
141926,Male,65,Non-Hispanic White,Some college/AA degree,3.29,15442.029007,15705.385013,177.0,1.0,False,High
141932,Male,59,Non-Hispanic White,College graduate or above,5.0,37132.063623,43073.754993,186.0,2.0,False,Very High
141933,Male,34,Non-Hispanic White,Some college/AA degree,5.0,93450.014992,110704.834805,176.0,2.0,False,Very High
141934,Male,71,Non-Hispanic White,High school/GED,5.0,39572.717848,52717.134607,180.0,2.0,False,Very High
141938,Male,37,Non-Hispanic Black,College graduate or above,4.78,36691.615437,34122.48685,182.0,2.0,False,High
141941,Female,66,Other/Multi-Racial,Some college/AA degree,2.62,15772.186699,20211.663655,177.0,1.0,False,High
141944,Female,72,Non-Hispanic White,College graduate or above,2.72,14216.612186,22451.93421,181.0,2.0,False,High
141949,Female,50,Non-Hispanic White,College graduate or above,1.52,20677.907629,27180.686886,177.0,1.0,False,Mid
141951,Male,60,Other Hispanic,College graduate or above,3.43,12729.527852,9790.74886,183.0,2.0,False,High
141952,Female,63,Non-Hispanic White,Some college/AA degree,5.0,18460.201901,22545.689907,173.0,1.0,False,Very High
141957,Male,64,Non-Hispanic White,Some college/AA degree,5.0,18202.252199,20964.063041,174.0,2.0,False,Very High
141958,Female,76,Non-Hispanic White,High school/GED,1.26,25072.982682,38649.330137,180.0,1.0,False,Mid
141960,Male,41,Other Hispanic,Some college/AA degree,3.37,112459.042629,153234.648502,186.0,1.0,False,High
141961,Female,28,Non-Hispanic White,Some college/AA degree,3.6,43401.977912,62758.293194,173.0,1.0,False,High
141963,Female,80,Non-Hispanic White,High school/GED,2.07,15215.334216,30609.495558,174.0,2.0,False,High
141966,Male,62,Non-Hispanic White,College graduate or above,5.0,13858.219169,15051.591821,185.0,1.0,False,Very High
141967,Female,68,Non-Hispanic White,College graduate or above,5.0,29639.989675,35184.45484,182.0,2.0,False,Very High
141968,Female,75,Non-Hispanic Black,<9th grade,0.895,17819.302758,33983.358583,173.0,2.0,False,Low
141969,Female,80,Other Hispanic,High school/GED,1.44,24766.125769,25707.033386,183.0,2.0,False,Mid
141971,Male,32,Other Hispanic,College graduate or above,0.81,42243.345205,37364.388212,178.0,2.0,False,Low
141973,Female,54,Non-Hispanic White,<9th grade,0.85,17473.62322,37426.11635,184.0,2.0,False,Low
141974,Male,65,Non-Hispanic White,High school/GED,2.28,35677.86505,34687.973008,180.0,1.0,False,High
141975,Male,70,Non-Hispanic White,College graduate or above,3.39,16122.140535,17572.951427,186.0,2.0,False,High
141976,Female,64,Non-Hispanic White,High school/GED,5.0,19576.882461,21548.703413,181.0,1.0,False,Very High
141977,Male,55,Non-Hispanic Black,Some college/AA degree,0.88,8550.933369,11503.626955,184.0,2.0,False,Low
141979,Female,48,Non-Hispanic White,College graduate or above,4.64,23350.677468,27818.663706,178.0,1.0,False,High
141981,Male,21,Non-Hispanic White,High school/GED,0.31,28969.188887,38601.056058,185.0,2.0,False,Low
141985,Female,67,Non-Hispanic Asian,Some college/AA degree,1.01,10892.850404,11564.106593,175.0,1.0,False,Mid
141987,Female,37,Non-Hispanic White,College graduate or above,5.0,27760.633972,38546.931837,177.0,1.0,False,Very High
141989,Female,79,Other Hispanic,Some college/AA degree,1.43,22122.622188,28556.893768,182.0,1.0,False,Mid
141992,Male,31,Non-Hispanic White,Some college/AA degree,2.92,35961.432652,41716.873614,184.0,1.0,False,High
141993,Female,58,Non-Hispanic White,High school/GED,0.05,39709.610944,46340.372476,185.0,2.0,False,Low
141994,Female,67,Non-Hispanic White,9-11th grade,1.25,17925.617299,21219.20161,185.0,2.0,False,Mid
141998,Male,52,Non-Hispanic Asian,College graduate or above,3.97,20154.806509,21553.12586,174.0,2.0,False,High
141999,Female,60,Non-Hispanic White,Some college/AA degree,2.87,19055.074564,17932.687422,177.0,2.0,False,High
142002,Female,64,Non-Hispanic Black,Some college/AA degree,4.92,45724.796161,52815.919719,182.0,2.0,False,High
142007,Male,71,Mexican American,High school/GED,1.74,32023.754566,46451.280082,178.0,1.0,False,Mid
142011,Female,33,Other Hispanic,College graduate or above,3.43,46107.325004,52716.143157,176.0,2.0,False,High
142015,Female,73,Mexican American,High school/GED,1.32,33003.47769,38150.903975,182.0,1.0,False,Mid
142016,Male,68,Non-Hispanic White,College graduate or above,5.0,10316.282287,11639.329435,174.0,2.0,False,Very High
142019,Male,80,Non-Hispanic White,High school/GED,2.94,37709.5573,57406.778398,178.0,1.0,False,High
142020,Female,65,Non-Hispanic Black,College graduate or above,5.0,29364.529413,33094.585744,179.0,2.0,False,Very High
142021,Male,80,Non-Hispanic White,High school/GED,2.33,13110.399541,16427.348272,185.0,2.0,False,High
142024,Male,74,Non-Hispanic White,College graduate or above,5.0,16059.605391,18130.860342,174.0,2.0,False,Very High
142025,Female,71,Non-Hispanic White,College graduate or above,5.0,14236.989286,16831.019084,185.0,2.0,False,Very High
142030,Female,24,Non-Hispanic White,High school/GED,3.29,161413.123853,216118.708126,184.0,1.0,False,High
142032,Female,22,Non-Hispanic White,Some college/AA degree,1.84,30840.512397,67680.99729,181.0,1.0,False,Mid
142033,Male,78,Non-Hispanic White,College graduate or above,3.96,17229.782254,18722.290643,177.0,1.0,False,High
142034,Male,45,Non-Hispanic White,Some college/AA degree,2.92,62172.086931,81011.1521,182.0,2.0,False,High
142035,Male,60,Non-Hispanic Black,High school/GED,1.26,12873.824863,12838.203462,179.0,1.0,False,Mid
142036,Female,67,Mexican American,Some college/AA degree,0.85,14935.119814,20671.404189,184.0,1.0,False,Low
142037,Female,75,Non-Hispanic White,Some college/AA degree,4.12,21373.354193,27475.166563,173.0,2.0,False,High
142038,Female,23,Other Hispanic,High school/GED,1.34,48910.59194,59671.809479,176.0,2.0,False,Mid
142039,Male,58,Non-Hispanic Black,High school/GED,1.26,15448.655009,18408.814469,183.0,2.0,False,Mid
142047,Female,40,Non-Hispanic White,College graduate or above,4.59,42063.740853,39186.564867,182.0,2.0,False,High
142048,Male,21,Non-Hispanic Asian,High school/GED,2.16,166986.305096,218609.894398,182.0,2.0,False,High
142050,Male,48,Non-Hispanic White,High school/GED,1.85,102776.209697,126957.137952,178.0,2.0,False,Mid
142051,Female,51,Other/Multi-Racial,High school/GED,2.24,85701.752758,136584.353361,186.0,1.0,False,High
142055,Female,60,Non-Hispanic Black,High school/GED,3.02,33225.484516,46242.47819,187.0,1.0,False,High
142056,Male,27,Non-Hispanic White,College graduate or above,5.0,67448.248295,86871.462189,176.0,2.0,False,Very High
142057,Male,33,Other/Multi-Racial,College graduate or above,5.0,53935.725235,64346.07418,187.0,2.0,False,Very High
